customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Daily_Value_Historical
5084-OOVCJ,0,Female,0,1,1,17,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Credit card (automatic),55.35,920.5,1.8207236842105265
5087-SUURX,1,Female,0,1,0,18,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.05,669.85,1.2845394736842104
5088-QZLRL,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.65,20.65,0.6792763157894737
5089-IFSDP,1,Female,0,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.45,6144.55,3.6003289473684212
5090-EMGTC,0,Female,0,1,0,59,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Mailed check,100.05,6034.85,3.291118421052632
5091-HFAZW,0,Female,0,0,0,2,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,91.15,168.5,2.998355263157895
5092-STPKP,0,Female,0,0,0,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Credit card (automatic),56.35,1381.2,1.8536184210526316
5093-FEGLU,0,Female,0,1,0,47,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.65,921.55,0.6463815789473684
5095-AESKG,1,Female,0,1,0,3,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),91.5,242.95,3.009868421052632
5095-ETBRJ,0,Female,0,1,0,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Mailed check,56.8,3112.05,1.868421052631579
5099-BAILX,1,Male,1,1,1,43,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),110.75,4687.9,3.643092105263158
5103-MHMHY,1,Female,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.95,45.95,1.511513157894737
5108-ADXWO,1,Male,0,0,0,11,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,791.75,2.417763157894737
5110-CHOPY,0,Female,0,0,0,60,0,0,DSL,1,0,1,0,1,1,Two year,0,Electronic check,53.6,3237.05,1.7631578947368423
5115-GZDEL,0,Male,0,0,1,72,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),67.2,4671.7,2.210526315789474
5115-SQAAU,0,Female,0,1,1,69,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.6,1673.4,0.8421052631578948
5117-IFGPS,0,Male,1,1,0,29,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.3,2357.75,2.773026315789474
5117-ZSMHQ,0,Female,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),89.9,6342.7,2.9572368421052633
5118-MUEYH,0,Female,0,1,0,48,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),105.1,5083.55,3.4572368421052633
5119-KEPFY,0,Male,0,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.0,3440.25,3.125
5119-NZPTV,0,Male,1,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.1,141.65,2.3059210526315788
5120-ZBLAI,0,Female,0,1,0,50,1,1,DSL,0,0,1,0,1,1,One year,0,Bank transfer (automatic),75.7,3876.2,2.4901315789473686
5122-CYFXA,0,Female,0,0,0,3,1,0,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,75.3,244.1,2.4769736842105265
5124-EOGYE,0,Male,0,0,0,31,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.45,638.55,0.6726973684210527
5125-CNDSP,0,Male,0,0,1,63,0,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),40.6,2588.95,1.335526315789474
5126-RCXYW,0,Male,0,1,1,54,0,0,DSL,0,0,1,1,0,1,Two year,0,Credit card (automatic),46.0,2424.05,1.5131578947368423
5127-BZENZ,0,Female,0,1,1,56,1,1,DSL,1,0,0,0,1,0,One year,0,Bank transfer (automatic),65.2,3512.15,2.1447368421052633
5129-HHMZC,0,Female,0,1,0,43,1,1,DSL,1,1,0,1,1,1,Two year,0,Credit card (automatic),86.45,3574.5,2.8437500000000004
5129-JLPIS,0,Male,0,0,0,25,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,105.5,2686.05,3.4703947368421053
5130-IEKQT,1,Male,1,0,0,25,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,105.95,2655.25,3.485197368421053
5130-YPIRV,0,Female,0,1,0,62,1,0,DSL,1,1,1,0,1,0,Two year,1,Credit card (automatic),72.0,4284.2,2.368421052631579
5131-PONJI,0,Male,0,1,1,49,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.4,4494.65,2.973684210526316
5133-POWUA,0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.8,45.8,1.506578947368421
5133-VRSAB,0,Male,0,0,0,8,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.35,216.45,0.9654605263157896
5134-IKDAY,1,Female,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,69.8,2.2960526315789473
5135-GRQJV,0,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Mailed check,114.5,8331.95,3.7664473684210527
5135-RDDQL,0,Female,0,1,1,63,1,0,DSL,1,0,0,0,0,0,Two year,1,Bank transfer (automatic),50.65,3221.25,1.6661184210526316
5136-GFPMB,0,Male,0,0,0,54,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Credit card (automatic),89.4,4869.5,2.940789473684211
5136-KCKGI,1,Female,0,1,1,33,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Mailed check,103.7,3467.0,3.411184210526316
5136-RGMZO,0,Male,0,0,0,31,1,1,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,71.05,2168.15,2.3371710526315788
5138-WVKYJ,1,Male,0,0,0,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,98.55,1008.55,3.241776315789474
5140-FOMCQ,0,Female,0,1,0,59,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),109.15,6557.75,3.59046052631579
5141-ZUVBH,0,Female,0,0,1,9,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,0,Bank transfer (automatic),93.0,870.25,3.05921052631579
5143-EGQFK,1,Female,1,0,0,10,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.65,291.4,0.975328947368421
5143-WMWOG,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.95,19.95,0.65625
5144-PQCDZ,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.95,59.25,0.65625
5144-TVGLP,0,Male,1,0,0,38,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.75,3653.0,3.116776315789474
5146-CBVOE,0,Female,0,0,0,16,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.1,1212.85,2.4703947368421053
5146-YYFRZ,0,Male,0,0,0,67,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.95,1311.75,0.65625
5148-HKFIR,0,Female,0,0,0,20,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,406.95,0.6480263157894737
5148-ORICT,0,Female,0,1,0,64,1,0,DSL,1,1,1,1,0,1,Two year,1,Mailed check,74.35,4759.55,2.445723684210526
5149-CUZUJ,0,Male,0,1,1,28,1,0,Fiber optic,0,1,1,1,1,0,One year,0,Bank transfer (automatic),92.9,2768.35,3.055921052631579
5149-QYTTU,0,Female,0,1,1,71,1,1,Fiber optic,1,1,1,1,0,0,One year,1,Credit card (automatic),95.15,6770.85,3.129934210526316
5149-TGWDZ,0,Female,0,0,0,21,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Mailed check,104.55,2239.4,3.4391447368421053
5150-ITWWB,0,Male,1,0,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.85,335.75,3.120065789473684
5150-LJNSR,0,Male,0,1,1,31,1,1,Fiber optic,1,0,1,0,1,0,One year,0,Bank transfer (automatic),98.05,3082.1,3.2253289473684212
5151-HQRDG,0,Male,0,1,0,37,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,55.05,2030.75,1.8108552631578947
5153-LXKDT,0,Male,0,1,1,68,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,110.2,7467.5,3.6250000000000004
5153-RTHKF,0,Female,0,0,0,34,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,85.35,2896.6,2.807565789473684
5154-VEKBL,1,Female,0,0,0,9,0,0,DSL,1,0,1,1,1,1,Month-to-month,0,Mailed check,58.5,539.85,1.924342105263158
5155-AZQPB,0,Female,0,1,1,28,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,49.9,1410.25,1.6414473684210527
5156-UMKOW,0,Female,0,0,1,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,29.65,90.05,0.975328947368421
5158-RIVOP,0,Female,0,1,1,11,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.9,202.3,0.6875
5159-YFPKQ,1,Female,0,0,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,75.8,160.75,2.4934210526315788
5160-UXJED,0,Male,0,0,1,17,1,0,DSL,0,0,0,0,0,0,One year,0,Mailed check,44.6,681.4,1.467105263157895
5161-UBZXI,0,Male,0,1,1,69,1,0,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),106.35,7261.75,3.4983552631578947
5161-XEUVX,0,Male,0,1,0,37,1,1,Fiber optic,0,0,1,1,1,0,Two year,0,Mailed check,94.3,3460.95,3.1019736842105265
5167-GBFRE,1,Male,1,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.2,102.5,0.8289473684210527
5167-ZFFMM,1,Male,0,0,0,1,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),90.85,90.85,2.9884868421052633
5168-MQQCA,0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.5,8003.8,3.5690789473684212
5168-MSWXT,0,Male,0,1,1,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.75,759.55,3.116776315789474
5170-PTRKA,0,Female,0,1,1,49,0,0,DSL,1,0,0,1,0,0,One year,1,Credit card (automatic),35.8,1782.0,1.1776315789473684
5171-EPLKN,0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,470.0,0.6529605263157896
5172-MIGPM,0,Male,0,0,0,4,1,1,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,65.55,237.2,2.15625
5172-RKOCB,0,Male,0,1,0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),108.95,7875.0,3.5838815789473686
5173-WXOQV,0,Male,0,1,0,2,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Mailed check,64.2,143.65,2.111842105263158
5173-ZXXXL,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,47.7,0.65625
5174-ITUMV,0,Male,0,1,1,67,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,105.4,6989.45,3.467105263157895
5174-RNGBH,1,Female,0,0,0,9,1,0,DSL,0,1,0,1,1,0,Month-to-month,0,Mailed check,66.25,620.55,2.179276315789474
5175-AOBHI,1,Female,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,46.0,193.6,1.5131578947368423
5175-WLYXL,0,Male,0,0,0,22,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,78.85,1600.25,2.59375
5176-LDKUH,0,Female,0,0,0,48,1,0,Fiber optic,0,1,0,0,0,0,One year,0,Electronic check,75.15,3772.65,2.4720394736842106
5176-LMJXE,0,Female,0,0,0,47,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.55,945.7,0.6759868421052632
5176-OLSKT,0,Female,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),66.9,4370.25,2.2006578947368425
5177-RVZNU,0,Female,0,0,1,37,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.3,755.4,0.667763157894737
5178-LMXOP,1,Male,1,1,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,95.1,3.1282894736842106
5180-UCIIQ,1,Male,1,1,1,22,0,0,DSL,1,0,0,0,0,1,Month-to-month,0,Mailed check,40.05,880.2,1.3174342105263157
5181-OABFK,0,Female,0,1,1,56,1,0,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),61.3,3346.8,2.0164473684210527
5183-KLYEM,0,Female,0,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),112.75,8192.6,3.7088815789473686
5183-SNMJQ,0,Male,0,0,0,10,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),95.1,865.1,3.1282894736842106
5186-EJEGL,0,Male,0,0,0,9,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Mailed check,69.5,653.25,2.286184210526316
5186-PEIZU,0,Female,0,0,0,35,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.25,617.65,0.6332236842105263
5186-SAMNZ,1,Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.5,69.5,2.286184210526316
5188-HGMLP,0,Male,1,1,0,54,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.0,3919.15,2.4342105263157894
5192-EBGOV,1,Female,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.7,85.7,2.8190789473684212
5193-QLVZB,0,Male,0,0,0,63,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.75,6536.5,3.4457236842105265
5195-KPUNQ,0,Female,1,0,0,53,1,0,Fiber optic,1,1,0,1,0,1,One year,1,Mailed check,96.75,5206.55,3.1825657894736845
5196-SGOAK,1,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,75.7,75.7,2.4901315789473686
5196-WPYOW,0,Male,0,1,1,67,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,60.05,3994.05,1.975328947368421
5197-LQXXH,0,Female,0,1,0,71,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),83.3,5894.5,2.7401315789473686
5197-PYEPU,0,Female,0,1,1,42,1,1,Fiber optic,1,1,0,0,1,0,One year,1,Credit card (automatic),94.45,3923.8,3.1069078947368425
5197-YPYBZ,0,Female,0,1,1,12,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.25,274.7,0.830592105263158
5198-EFNBM,0,Male,1,1,0,57,1,0,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,90.65,5199.8,2.9819078947368425
5198-HQAEN,0,Male,0,1,1,35,1,0,Fiber optic,0,1,0,1,1,0,One year,1,Electronic check,89.7,3165.6,2.9506578947368425
5199-FPUSP,0,Male,0,0,1,33,0,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),34.05,1113.95,1.120065789473684
5201-CBWYG,0,Male,0,1,1,62,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.8,1476.25,0.8157894736842106
5201-FRKKS,0,Male,0,0,0,25,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),74.3,1952.25,2.4440789473684212
5201-USSQZ,0,Female,0,1,0,26,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),85.9,2196.45,2.8256578947368425
5202-IVJNU,1,Female,0,0,1,39,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),30.1,1131.3,0.9901315789473685
5203-XEHAX,0,Female,0,0,0,34,1,0,DSL,1,1,0,0,0,1,One year,0,Electronic check,64.35,2053.05,2.1167763157894735
5204-HMGYF,0,Female,0,1,1,49,1,0,DSL,1,1,1,1,1,1,One year,1,Mailed check,87.2,4345.0,2.868421052631579
5204-QZXPU,1,Male,0,0,0,19,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,39.65,733.35,1.3042763157894737
5206-HPJKM,0,Male,0,0,0,17,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.5,934.15,1.8256578947368423
5206-XZZQI,0,Male,0,0,0,53,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Mailed check,80.6,4348.1,2.651315789473684
5207-PLSTK,0,Male,0,1,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.75,48.75,1.6036184210526316
5208-FVQKB,0,Male,0,1,0,70,1,0,DSL,1,1,0,1,0,1,Two year,0,Mailed check,67.95,4664.15,2.2351973684210527
5208-HFSBT,1,Female,0,0,0,2,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),55.05,102.75,1.8108552631578947
5213-TWWJU,0,Male,0,0,0,28,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,Electronic check,91.0,2626.15,2.993421052631579
5214-CHIWJ,0,Male,0,0,0,27,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.3,595.05,0.667763157894737
5214-NLTIT,0,Male,0,1,1,72,1,1,Fiber optic,0,0,1,0,0,1,Two year,1,Credit card (automatic),90.8,6511.8,2.986842105263158
5215-LNLDJ,0,Female,0,1,1,7,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.7,149.05,0.8125
5216-WASFJ,0,Female,1,1,0,31,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.85,2633.4,2.7911184210526314
5219-YIPTK,1,Female,0,1,0,33,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,3409.6,3.43421052631579
5220-AGAAX,0,Male,0,1,1,68,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.0,1664.3,0.7894736842105263
5222-IMUKT,0,Male,0,0,0,32,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,91.05,2871.5,2.995065789473684
5222-JCXZT,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.0,78.9,0.625
5223-UZAVK,0,Male,0,0,0,64,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Credit card (automatic),100.3,6603.8,3.299342105263158
5226-NOZFC,0,Male,0,0,0,26,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,85.75,2146.5,2.8207236842105265
5227-JSCFE,0,Male,1,1,0,71,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),46.35,3353.4,1.524671052631579
5228-EXCET,1,Male,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.85,1008.7,2.6595394736842106
5229-DTFYB,0,Female,0,0,0,41,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),98.8,3959.15,3.25
5229-PRWKT,1,Male,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.55,649.65,2.8470394736842106
5231-FIQPA,0,Female,0,0,0,41,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.85,810.45,0.6529605263157896
5232-NXPAY,0,Female,0,0,0,47,1,0,DSL,0,0,1,1,1,1,Two year,0,Mailed check,74.45,3510.3,2.449013157894737
5233-AOZUF,0,Female,0,1,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,2149.05,2.46546052631579
5233-GEEAX,1,Male,1,0,0,8,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,29.4,221.9,0.9671052631578947
5236-PERKL,1,Female,0,0,0,57,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),112.95,6465.0,3.71546052631579
5236-XMZJY,0,Female,0,0,0,42,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),59.65,2536.55,1.962171052631579
5240-CAOYT,0,Female,0,0,0,57,1,1,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),87.55,4884.85,2.879934210526316
5240-IJOQT,1,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,2.4572368421052633
5242-UOWHD,0,Male,0,1,1,45,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.35,929.2,0.6694078947368421
5243-SAOTC,0,Male,0,0,0,54,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.85,4308.25,2.6266447368421053
5244-IRFIH,1,Male,1,1,0,33,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.5,3105.55,3.1085526315789473
5245-VDBUR,0,Female,0,1,0,52,0,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,35.45,1958.95,1.1661184210526316
5248-KWLAR,0,Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,90.35,6325.25,2.9720394736842106
5248-RPYWW,0,Female,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),90.15,6716.45,2.96546052631579
5248-YGIJN,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.25,6369.45,2.96875
5249-QYHEX,0,Female,0,1,1,40,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,24.8,1024.7,0.8157894736842106
5256-SKJGO,0,Female,0,1,1,64,0,0,DSL,0,1,0,1,1,1,Two year,1,Electronic check,54.6,3423.5,1.7960526315789476
5260-UMPWX,0,Female,0,1,1,26,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.25,493.95,0.6661184210526316
5261-QSHQM,1,Female,0,0,0,4,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.45,86.6,0.8042763157894737
5266-PFRQK,0,Male,0,1,1,52,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.85,1071.6,0.6858552631578948
5268-DSMNQ,0,Female,1,1,0,62,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),97.95,5936.55,3.2220394736842106
5269-NRGDP,0,Male,0,1,1,42,1,0,DSL,0,0,1,1,1,1,One year,0,Electronic check,73.15,3088.25,2.4062500000000004
5271-DBYSJ,0,Male,1,0,0,11,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),79.15,827.7,2.603618421052632
5271-YNWVR,1,Male,0,1,1,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,113.15,7856.0,3.722039473684211
5274-XHAKY,0,Female,0,1,1,41,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),94.3,3893.6,3.1019736842105265
5275-PMFUT,0,Male,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.8,4719.75,2.1315789473684212
5275-SQEIZ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,80.85,80.85,2.6595394736842106
5276-KQWHG,1,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,131.65,2.289473684210526
5277-ZLOOR,1,Female,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.55,187.45,2.8141447368421053
5278-PNYOX,0,Female,0,0,0,49,1,0,Fiber optic,0,0,1,1,1,1,Two year,0,Credit card (automatic),100.65,4917.75,3.310855263157895
5281-BUZGT,1,Male,1,0,0,36,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,90.85,3186.7,2.9884868421052633
5285-MVEHD,0,Female,0,1,0,56,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),105.6,6068.65,3.473684210526316
5286-YHCVC,0,Male,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.8,7470.1,3.447368421052632
5287-QWLKY,1,Male,1,1,1,71,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Credit card (automatic),105.1,7548.1,3.4572368421052633
5288-AHOUP,0,Male,1,0,0,11,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.5,874.2,2.5822368421052633
5293-WXJAK,1,Female,1,1,0,11,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.05,1133.65,3.4226973684210527
5294-CDGWY,1,Male,0,1,1,51,0,0,DSL,1,1,1,0,1,1,One year,0,Electronic check,59.3,3014.65,1.950657894736842
5294-DMSFH,0,Female,0,1,1,29,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),87.8,2621.75,2.888157894736842
5294-IMHHT,0,Male,0,1,0,53,1,1,Fiber optic,0,1,0,1,0,1,One year,0,Bank transfer (automatic),97.75,5043.2,3.21546052631579
5295-PCJOO,1,Male,0,0,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.4,184.4,1.625
5296-BFCYD,0,Male,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.1,936.85,0.6611842105263158
5296-PSYVW,0,Female,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Electronic check,24.55,1750.7,0.8075657894736843
5297-MDOIR,0,Female,0,1,0,63,1,0,Fiber optic,1,0,1,0,0,0,One year,1,Credit card (automatic),81.15,5224.5,2.6694078947368425
5298-GSTLM,0,Female,1,0,0,60,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Bank transfer (automatic),101.4,6176.6,3.335526315789474
5299-RULOA,1,Female,0,1,1,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.25,1064.65,3.2976973684210527
5299-SJCZT,1,Male,0,0,0,3,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.55,298.35,3.3404605263157894
5301-GAUUY,1,Male,0,0,0,32,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.35,2596.15,2.643092105263158
5302-BDJNT,0,Male,0,0,0,35,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Electronic check,95.5,3418.2,3.1414473684210527
5304-EFJLP,0,Male,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),111.65,8022.85,3.672697368421053
5306-BVTKJ,0,Male,0,1,1,48,1,0,DSL,0,1,1,0,0,0,One year,1,Credit card (automatic),55.8,2651.2,1.8355263157894737
